"id","unit_name","description","unit_code","unit_type_id","property_id","organization_id","owner_id","unit_condition","address","country_code","province","city","zip_code","latitude","longitude","address_same_as_property","images_same_as_unittype","main_image","images","status","created_at","updated_at","pms_id","unit_group_sequence","task_image","task_room_image","notes","dateRanges"

932,"201-Azizi Riviera Building - 20","","BVH-201",221,174,7,55,"Ready","Dubai Marina",9,"Dubai","Dubai","20000","25.2048493","55.2707828",False,False,"","[]","Active","2024-08-12 11:36:22.896933","2024-10-21 07:14:46.584078",273354,8,NULL,NULL,"{""wifi"": """", ""about"": """", ""general"": """", ""direction"": """", ""trash_info"": """", ""guest_access"": """"}","[]"

933,"409-May residence","","BVH-409",221,174,7,55,"Ready","Dubai Marina",9,"Dubai","Dubai","20000","25.2048493","55.2707828",False,False,"","[]","Active","2024-08-12 11:39:08.624524","2024-08-12 11:48:19.009107",292530,11,NULL,NULL,"{""wifi"": """", ""about"": """", ""general"": """", ""direction"": """", ""trash_info"": """", ""guest_access"": """"}","[]"

934,"282-Damac Villa","","BVH-282",222,174,7,55,"Ready","Dubai Marina",9,"Dubai","Dubai","20000","25.2048493","55.2707828",False,False,"","[]","Active","2024-08-12 11:41:09.388449","2024-08-12 11:48:19.009523",248442,10,NULL,NULL,"{""wifi"": """", ""about"": """", ""general"": """", ""direction"": """", ""trash_info"": """", ""guest_access"": """"}","[]"

844,"Rhapsody","<p><br></p>","906 Lischey Ave",289,220,8,162,"Ready","906 Lischey Ave B",237,"TN","Nashville","37207","36.1874081","-86.7646444",False,False,"","[{""url"": ""https://firebasestorage.googleapis.com/v0/b/virtual-inspect-5390b.appspot.com/o/unittype%2FRhapsody.jpg?alt=media&token=c32de4d9-0886-4d8a-be26-d77c9b62473e"", ""default"": false, ""isTaskImage"": false, ""isTaskRoomImage"": false}]","Active","2024-07-16 00:00:00","2024-08-08 06:01:53.018448",102388,2,"https://firebasestorage.googleapis.com/v0/b/virtual-inspect-5390b.appspot.com/o/unittype%2FRhapsody.jpg?alt=media&token=c32de4d9-0886-4d8a-be26-d77c9b62473e","{}","{""wifi"": ""<p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Hub by front door</span></p><p class=\""RichTextInputTheme__paragraph\""><br></p>"", ""about"": ""<p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Location:</strong></b><span class=\""RichTextInputTheme__textBase\""> Discover Rhapsody, a chic and stylish home located in the Cleveland Park section of East Nashville, less than 3 miles from the heart of downtown. This prime location offers the perfect blend of convenience and comfort, allowing you to explore the vibrant city while returning to a peaceful retreat.</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Indoor Amenities:</strong></b><span class=\""RichTextInputTheme__textBase\""> Upon arrival, you'll be welcomed by a bright and airy interior adorned with sophisticated furnishings. The living space boasts a Smart TV, electric fireplace, and a spacious sectional that can accommodate 3 guests as a sofa sleeper. The open kitchen features white shaker cabinets, granite countertops, and a full suite of stainless steel appliances. It's fully equipped with a blender, coffee maker, toaster, and other kitchen essentials. The center island with 4 stools is ideal for entertaining, while the dining table comfortably seats 6-7 guests.</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Sleeping Arrangements:</strong></b><span class=\""RichTextInputTheme__textBase\""> Rhapsody comfortably sleeps up to 10 guests in the following accommodations:</span></p><ul class=\""RichTextInputTheme__ul\""><li value=\""1\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Bedroom #1 (Primary Suite): King bed, Smart TV, and en-suite bathroom with a double vanity and walk-in shower featuring custom marble tiling.</span></li><li value=\""2\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Bedroom #2 and Bedroom #3: Queen-size beds, sharing a Jack and Jill style bathroom with dual sinks and a shower/tub combo.</span></li><li value=\""3\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Bedroom #4 (Office Space): Twin-size futon that folds down.</span></li></ul><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">In addition to the full bathrooms, a half bathroom is conveniently located on the first floor.</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Outdoor Features:</strong></b><span class=\""RichTextInputTheme__textBase\""> The property offers a fenced-in backyard with enticing amenities, including a gas grill, fire pit with seating, and a well-maintained lawn. Please note that the backyard is shared with a long-term renter in the separate back unit.</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Local Attractions:</strong></b><span class=\""RichTextInputTheme__textBase\""> From East Nashville's cafes and mom-and-pop shops to the bustling downtown, you'll have easy access to a variety of dining and entertainment options. Downtown Nashville, with its bars, restaurants, shops, and live music venues, is just a 7-minute drive away. Don't miss the Country Music Hall of Fame, Johnny Cash Museum and Cafe, and The Nashville Farmers Market to immerse yourself in the local food and music culture. If you're looking for a change of pace, the Grand Ole Opry is a 14-minute drive, and the Belle Meade Historic Site and Winery are less than 25 minutes away.</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Important Notes:</strong></b></p><ul class=\""RichTextInputTheme__ul\""><li value=\""1\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Please be aware that the backyard is shared with a long-term renter in the separate back unit.</span></li></ul><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Permit#</strong></b><span class=\""RichTextInputTheme__textBase\""> 2022016079</span></p><p class=\""RichTextInputTheme__paragraph\""><br></p>"", ""general"": ""<p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Backup Keyless Entry Code:  005587</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><i><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold RichTextInputTheme__textItalic\"">***OWNER NOTES***</strong></b></i></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Owner - Joshua </span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Currently Escalated? No</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Escalated within last 30 days? No</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Persona - super hands off investor</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Owner Restrictions? No</span></p>"", ""direction"": ""<p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Directions from Nashville International Airport (BNA) to 906 Lischey Ave b, Nashville, TN 37207:</strong></b></p><ol class=\""RichTextInputTheme__ol1\""><li value=\""1\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Head south on Terminal Dr toward Airport Service Rd. (302 feet)</span></li><li value=\""2\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Slight right to stay on Terminal Dr. (0.9 miles)</span></li><li value=\""3\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Keep left to stay on Terminal Dr. (1.1 miles)</span></li><li value=\""4\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Merge onto I-40 W. (0.7 miles)</span></li><li value=\""5\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Take exit 215B to merge onto TN-155 N/Briley Pkwy. (8.4 miles)</span></li><li value=\""6\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Continue onto TN-155 W/US-31E S/Briley Pkwy. (0.2 miles)</span></li><li value=\""7\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Take exit 15 for US-31E S/Ellington Pky. (0.6 miles)</span></li><li value=\""8\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Keep left at the fork to continue toward US-31E S. (0.2 miles)</span></li><li value=\""9\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Continue onto US-31E S. (3.7 miles)</span></li><li value=\""10\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Take the Cleveland St exit. (0.2 miles)</span></li><li value=\""11\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Turn right onto Cleveland St. (0.3 miles)</span></li><li value=\""12\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Turn right. Destination will be on the right. (200 feet)</span></li></ol><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Approximate Travel Times:</strong></b></p><ul class=\""RichTextInputTheme__ul\""><li value=\""1\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Leg 1: Nashville Airport to Terminal Dr - Less than 1 minute</span></li><li value=\""2\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Leg 2: Terminal Dr to I-40 W - 2 minutes</span></li><li value=\""3\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Leg 3: I-40 W to TN-155 N/Briley Pkwy - 1 minute</span></li><li value=\""4\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Leg 4: TN-155 N/Briley Pkwy to TN-155 W/US-31E S/Briley Pkwy - 1 minute</span></li><li value=\""5\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Leg 5: TN-155 W/US-31E S/Briley Pkwy to Exit 15 - Less than 1 minute</span></li><li value=\""6\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Leg 6: Exit 15 to US-31E S - 4 minutes</span></li><li value=\""7\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Leg 7: US-31E S to Cleveland St exit - 2 minutes</span></li><li value=\""8\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Leg 8: Cleveland St exit to 906 Lischey Ave b - Less than 1 minute</span></li></ul><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><i><em class=\""RichTextInputTheme__textBase RichTextInputTheme__textItalic\"">Please note that the times are based on road speed limits.</em></i></p><p class=\""RichTextInputTheme__paragraph\""><br></p>"", ""trash_info"": ""<p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Tuesday</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">If going out to the backyard, cans are located on the left side behind the fence</span></p>"", ""guest_access"": ""<p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Arrival and Parking: </strong></b></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Street parking at a first-come, first-serve basis.</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\""> Access Instructions: </strong></b></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Once parked, follow to the main door which is equipped with a keyless lock for entry.</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\""> Lock Instructions: </strong></b></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">To unlock and enter the home: </span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">- Enter the code provided above followed by a checkmark to gain access to the home. The code will activate right at 4pm. </span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">To lock the door when leaving the home: </span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">- The door does NOT lock automatically so please lock when you leave. </span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">- Press any button on the keypad followed by a checkmark to lock the home before your departure. </span></p><p class=\""RichTextInputTheme__paragraph\""><br></p>""}","[""{\""id\"":\""d03572a7-0bd2-49db-9a8f-cf29ac4d78d0\"",\""cost\"":0,\""start_date\"":\""\"",\""end_date\"":\""\""}""]"

845,"Villa Everly","<p><br></p>","1125 Sharpe Ave",289,220,8,162,"Ready","1125 Sharpe Ave",237,"TN","Nashville","37208","36.1888427","-86.7436214",False,False,"","[{""url"": ""https://firebasestorage.googleapis.com/v0/b/virtual-inspect-5390b.appspot.com/o/unittype%2Fvilla%20everly.jpg?alt=media&token=addb3f0e-3781-4807-a56e-76689cce17b3"", ""default"": false, ""isTaskImage"": false, ""isTaskRoomImage"": false}]","Active","2024-07-16 00:00:00","2024-08-08 10:09:28.524402",102270,3,"https://firebasestorage.googleapis.com/v0/b/virtual-inspect-5390b.appspot.com/o/unittype%2Fvilla%20everly.jpg?alt=media&token=addb3f0e-3781-4807-a56e-76689cce17b3","{}","{""wifi"": ""<p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Hub underneath window in entry door</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Router in bedroom with glass door entry</span></p>"", ""about"": ""<p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Location:</strong></b><span class=\""RichTextInputTheme__textBase\""> Discover this charming bungalow located just a short 10-minute drive from downtown Nashville. Situated in the trendy east Nashville district, you'll have bars, dining, and shopping within walking distance, making it an ideal vacation spot.</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Outdoor Features:</strong></b><span class=\""RichTextInputTheme__textBase\""> Enjoy the enchanting curb appeal with a white picket fence lining the front yard. Relax in the front porch or step into the back patio with seating for morning coffee and al fresco dining.</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Indoor Amenities:</strong></b><span class=\""RichTextInputTheme__textBase\""> This two-level home offers a laid-back cottage vibe with neutral decor and hardwood floors throughout. The living room features a Smart TV, perfect for entertainment. The updated kitchen is a chef's paradise with granite countertops, stainless steel appliances, and ample counter space. A mudroom keeps your belongings secure and out of sight.</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Sleeping Arrangements:</strong></b><span class=\""RichTextInputTheme__textBase\""> The home sleeps up to 9 guests comfortably with 4 bedrooms and 2.5 bathrooms. The first floor includes a master bedroom and an office space with a king-sized bed. The second floor offers 2 bedrooms, a loft space with additional sleeping, and a full bathroom. The stately master bedroom has a King bed and en-suite, while Bedroom #2 features a Queen bed. Upstairs, Bedroom #3 has two twin beds, and Bedroom #4 offers a full bed.</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Important Notes:</strong></b></p><ul class=\""RichTextInputTheme__ul\""><li value=\""1\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Parking is available on the street and off the private alley behind the house.</span></li><li value=\""2\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">A washer and dryer are available for guest use.</span></li><li value=\""3\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">NO pets and NO smoking are allowed. A $300 fine will be issued for any violation of these rules.</span></li><li value=\""4\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Quiet hours are between 10:00 pm and 7:00 am. Parties and loud noise are not permitted.</span></li></ul><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Local Attractions:</strong></b><span class=\""RichTextInputTheme__textBase\""> Explore downtown Nashville's excitement, bars, restaurants, and more, just a short drive away. The trendy east Nashville district offers local delights within walking distance.</span></p><p class=\""RichTextInputTheme__paragraph\""><br></p>"", ""general"": ""<p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Backup Keyless Entry:  005587</span></p>"", ""direction"": ""<p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">From Nashville International Airport to 1125 Sharpe Ave, Nashville, TN 37206:</strong></b></p><ul class=\""RichTextInputTheme__ul\""><li value=\""1\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Head south on Terminal Dr (30 ft)</span></li><li value=\""2\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Keep right to stay on Terminal Dr (0.9 mi)</span></li><li value=\""3\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Keep left to stay on Terminal Dr (1.1 mi)</span></li><li value=\""4\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Merge onto I-40 W (2.5 mi)</span></li><li value=\""5\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Keep right to stay on I-40 W (2.1 mi)</span></li><li value=\""6\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Keep right at the fork to continue on I-24 W, follow signs for Clarksville/Louisville/Interstate 65 N (0.7 mi)</span></li><li value=\""7\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Take exit 49 toward Korean Vets Blvd/L P Field (0.1 mi)</span></li><li value=\""8\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Keep left and merge onto S 4th St (243 ft)</span></li><li value=\""9\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Take Shelby Ave and S 14th St to your destination (8 min, 2.5 mi)</span></li><li value=\""10\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Use the right lane to merge onto S 4th St (0.1 mi)</span></li><li value=\""11\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Turn right onto Shelby Ave (1.0 mi)</span></li><li value=\""12\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Turn left onto S 14th St (0.9 mi)</span></li><li value=\""13\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Turn left onto Eastland Ave (33 ft)</span></li><li value=\""14\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Turn right onto N 14th St (0.4 mi)</span></li><li value=\""15\"" class=\""RichTextInputTheme__listItem\""><span class=\""RichTextInputTheme__textBase\"">Turn left (Destination will be on the left) (269 ft)</span></li></ul><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Please note that the times are based on the road speed limit. Safe travels!</span></p><p class=\""RichTextInputTheme__paragraph\""><br></p>"", ""trash_info"": ""<p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Monday</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">On the front side of the home</span></p>"", ""guest_access"": ""<p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\"">Arrival and Parking: </strong></b></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">First come first serve parking available</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\""> Access Instructions: </strong></b></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">Once parked, follow to the main door of Unit B which is equipped with a keyless lock for entry. Please note - the door code will only function for the front door.</span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><b><strong class=\""RichTextInputTheme__textBase RichTextInputTheme__textBold\""> Lock Instructions:</strong></b><span class=\""RichTextInputTheme__textBase\""> </span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">To unlock and enter the home: </span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">- Enter the code provided above followed by a checkmark to gain access to the home. The code will activate right at 4pm. </span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">To lock the door when leaving the home: </span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">- The door does NOT lock automatically so please lock when you leave. </span></p><p class=\""RichTextInputTheme__paragraph\"" dir=\""ltr\""><span class=\""RichTextInputTheme__textBase\"">- Press any button on the keypad followed by a checkmark to lock the home before your departure. </span></p><p class=\""RichTextInputTheme__paragraph\""><br></p>""}","[""{\""id\"":\""7dc49822-92fe-40d1-a81e-c9aeb1ecec75\"",\""cost\"":0,\""start_date\"":\""\"",\""end_date\"":\""\""}""]"

